tpid,tp_name,genename1,genename2,fd_name,md_name,specific_cancer
TP01527,NOTCH1;SMO,NOTCH1,SMO,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01527,NOTCH1;SMO,NOTCH1,SMO,Liver Cancer,Liver Cancer,Liver Cancer
TP01529,NT5E;PDCD1,NT5E,PDCD1,Lung Cancer,Lung Cancer,Lung Cancer
TP01530,NT5E;TGFB1,NT5E,TGFB1,Pancreatic Cancer,Pancreatic Cancer,Pancreatic Cancer
TP01531,NT5E;VEGFA,NT5E,VEGFA,Lung Cancer,Lung Cancer,Lung Cancer
TP01533,PARP1;PDCD1,PARP1,PDCD1,Prostate Cancer,Prostate Cancer,Prostate Cancer
TP01533,PARP1;PDCD1,PARP1,PDCD1,Lung Cancer,Lung Cancer,Lung Cancer
TP01533,PARP1;PDCD1,PARP1,PDCD1,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01533,PARP1;PDCD1,PARP1,PDCD1,Breast Cancer,Breast Cancer,Breast Cancer
TP01533,PARP1;PDCD1,PARP1,PDCD1,Liver Cancer,Liver Cancer,Liver Cancer
TP01533,PARP1;PDCD1,PARP1,PDCD1,Melanoma,Melanoma,Melanoma
TP01534,PARP1;PIK3CA,PARP1,PIK3CA,Breast Cancer,Breast Cancer,Breast Cancer
TP01534,PARP1;PIK3CA,PARP1,PIK3CA,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01534,PARP1;PIK3CA,PARP1,PIK3CA,Prostate Cancer,Prostate Cancer,Prostate Cancer
TP01535,PARP1;PIK3CD,PARP1,PIK3CD,Prostate Cancer,Prostate Cancer,Prostate Cancer
TP01536,PARP1;TACSTD2,PARP1,TACSTD2,Lung Cancer,Lung Cancer,Lung Cancer
TP01537,PARP1;TGFB1,PARP1,TGFB1,Lung Cancer,Lung Cancer,Lung Cancer
TP01538,PARP1;VEGFA,PARP1,VEGFA,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01538,PARP1;VEGFA,PARP1,VEGFA,Lung Cancer,Lung Cancer,Lung Cancer
TP01538,PARP1;VEGFA,PARP1,VEGFA,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01539,PARP1;WEE1,PARP1,WEE1,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01540,PARP2;PDCD1,PARP2,PDCD1,Lung Cancer,Lung Cancer,Lung Cancer
TP01540,PARP2;PDCD1,PARP2,PDCD1,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01540,PARP2;PDCD1,PARP2,PDCD1,Breast Cancer,Breast Cancer,Breast Cancer
TP01540,PARP2;PDCD1,PARP2,PDCD1,Liver Cancer,Liver Cancer,Liver Cancer
TP01540,PARP2;PDCD1,PARP2,PDCD1,Melanoma,Melanoma,Melanoma
TP01540,PARP2;PDCD1,PARP2,PDCD1,Prostate Cancer,Prostate Cancer,Prostate Cancer
TP01541,PARP2;PIK3CA,PARP2,PIK3CA,Breast Cancer,Breast Cancer,Breast Cancer
TP01541,PARP2;PIK3CA,PARP2,PIK3CA,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01542,PARP2;TACSTD2,PARP2,TACSTD2,Lung Cancer,Lung Cancer,Lung Cancer
TP01543,PARP2;TGFB1,PARP2,TGFB1,Lung Cancer,Lung Cancer,Lung Cancer
TP01544,PARP2;VEGFA,PARP2,VEGFA,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01544,PARP2;VEGFA,PARP2,VEGFA,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01544,PARP2;VEGFA,PARP2,VEGFA,Lung Cancer,Lung Cancer,Lung Cancer
TP01545,PARP2;WEE1,PARP2,WEE1,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01546,PCSK9;PDCD1,PCSK9,PDCD1,Lung Cancer,Lung Cancer,Lung Cancer
TP01547,PDCD1;PDGFRA,PDCD1,PDGFRA,Lung Cancer,Lung Cancer,Lung Cancer
TP01547,PDCD1;PDGFRA,PDCD1,PDGFRA,Melanoma,Melanoma,Melanoma
TP01547,PDCD1;PDGFRA,PDCD1,PDGFRA,Liver Cancer,Liver Cancer,Liver Cancer
TP01548,PDCD1;PDGFRB,PDCD1,PDGFRB,Kidney Cancer,Kidney Cancer,Kidney Cancer
TP01548,PDCD1;PDGFRB,PDCD1,PDGFRB,Liver Cancer,Liver Cancer,Liver Cancer
TP01548,PDCD1;PDGFRB,PDCD1,PDGFRB,Lung Cancer,Lung Cancer,Lung Cancer
TP01548,PDCD1;PDGFRB,PDCD1,PDGFRB,Melanoma,Melanoma,Melanoma
TP01549,PDCD1;PIK3CA,PDCD1,PIK3CA,Liver Cancer,Liver Cancer,Liver Cancer
TP01549,PDCD1;PIK3CA,PDCD1,PIK3CA,Lung Cancer,Lung Cancer,Lung Cancer
TP01550,PDCD1;PIK3CB,PDCD1,PIK3CB,Melanoma,Melanoma,Melanoma
TP01551,PDCD1;PIK3CD,PDCD1,PIK3CD,Melanoma,Melanoma,Melanoma
TP01551,PDCD1;PIK3CD,PDCD1,PIK3CD,Liver Cancer,Liver Cancer,Liver Cancer
TP01551,PDCD1;PIK3CD,PDCD1,PIK3CD,Lung Cancer,Lung Cancer,Lung Cancer
TP01551,PDCD1;PIK3CD,PDCD1,PIK3CD,Bladder Cancer,Bladder Cancer,Bladder Cancer
TP01551,PDCD1;PIK3CD,PDCD1,PIK3CD,Breast Cancer,Breast Cancer,Breast Cancer
TP01551,PDCD1;PIK3CD,PDCD1,PIK3CD,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01551,PDCD1;PIK3CD,PDCD1,PIK3CD,Kidney Cancer,Kidney Cancer,Kidney Cancer
TP01551,PDCD1;PIK3CD,PDCD1,PIK3CD,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01551,PDCD1;PIK3CD,PDCD1,PIK3CD,Pancreatic Cancer,Pancreatic Cancer,Pancreatic Cancer
TP01552,PDCD1;PIK3CG,PDCD1,PIK3CG,Bladder Cancer,Bladder Cancer,Bladder Cancer
TP01552,PDCD1;PIK3CG,PDCD1,PIK3CG,Lung Cancer,Lung Cancer,Lung Cancer
TP01552,PDCD1;PIK3CG,PDCD1,PIK3CG,Melanoma,Melanoma,Melanoma
TP01553,PDCD1;PLK1,PDCD1,PLK1,Lung Cancer,Lung Cancer,Lung Cancer
TP01554,PDCD1;PMEL,PDCD1,PMEL,Melanoma,Melanoma,Melanoma
TP01556,PDCD1;PPARA,PDCD1,PPARA,Lung Cancer,Lung Cancer,Lung Cancer
TP01557,PDCD1;PTGER2,PDCD1,PTGER2,Lung Cancer,Lung Cancer,Lung Cancer
TP01558,PDCD1;PTGER4,PDCD1,PTGER4,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01558,PDCD1;PTGER4,PDCD1,PTGER4,Lung Cancer,Lung Cancer,Lung Cancer
TP01559,PDCD1;PTK2,PDCD1,PTK2,Lung Cancer,Lung Cancer,Lung Cancer
TP01560,PDCD1;PTPN11,PDCD1,PTPN11,Lung Cancer,Lung Cancer,Lung Cancer
TP01561,PDCD1;PVRIG,PDCD1,PVRIG,Lung Cancer,Lung Cancer,Lung Cancer
TP01562,PDCD1;RAF1,PDCD1,RAF1,Melanoma,Melanoma,Melanoma
TP01565,PDCD1;RNF43,PDCD1,RNF43,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01566,PDCD1;RORC,PDCD1,RORC,Lung Cancer,Lung Cancer,Lung Cancer
TP01568,PDCD1;SEZ6,PDCD1,SEZ6,Lung Cancer,Lung Cancer,Lung Cancer
TP01569,PDCD1;SIGLEC15,PDCD1,SIGLEC15,Lung Cancer,Lung Cancer,Lung Cancer
TP01572,PDCD1;SLC39A6,PDCD1,SLC39A6,Lung Cancer,Lung Cancer,Lung Cancer
TP01573,PDCD1;SMO,PDCD1,SMO,Lung Cancer,Lung Cancer,Lung Cancer
TP01574,PDCD1;STAB1,PDCD1,STAB1,Lung Cancer,Lung Cancer,Lung Cancer
TP01575,PDCD1;STAT3,PDCD1,STAT3,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01575,PDCD1;STAT3,PDCD1,STAT3,Liver Cancer,Liver Cancer,Liver Cancer
TP01576,PDCD1;STING1,PDCD1,STING1,Lung Cancer,Lung Cancer,Lung Cancer
TP01580,PDCD1;SYK,PDCD1,SYK,Breast Cancer,Breast Cancer,Breast Cancer
TP01580,PDCD1;SYK,PDCD1,SYK,Lung Cancer,Lung Cancer,Lung Cancer
TP01581,PDCD1;TACSTD2,PDCD1,TACSTD2,Lung Cancer,Lung Cancer,Lung Cancer
TP01582,PDCD1;TGFB1,PDCD1,TGFB1,Lung Cancer,Lung Cancer,Lung Cancer
TP01584,PDCD1;TGFBR1,PDCD1,TGFBR1,Liver Cancer,Liver Cancer,Liver Cancer
TP01584,PDCD1;TGFBR1,PDCD1,TGFBR1,Lung Cancer,Lung Cancer,Lung Cancer
TP01584,PDCD1;TGFBR1,PDCD1,TGFBR1,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01584,PDCD1;TGFBR1,PDCD1,TGFBR1,Melanoma,Melanoma,Melanoma
TP01585,PDCD1;TGFBR2,PDCD1,TGFBR2,Lung Cancer,Lung Cancer,Lung Cancer
TP01586,PDCD1;TIGIT,PDCD1,TIGIT,Lung Cancer,Lung Cancer,Lung Cancer
TP01586,PDCD1;TIGIT,PDCD1,TIGIT,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01587,PDCD1;TIPARP,PDCD1,TIPARP,Lung Cancer,Lung Cancer,Lung Cancer
TP01589,PDCD1;TLR8,PDCD1,TLR8,Lung Cancer,Lung Cancer,Lung Cancer
TP01590,PDCD1;TLR9,PDCD1,TLR9,Melanoma,Melanoma,Melanoma
TP01590,PDCD1;TLR9,PDCD1,TLR9,Lung Cancer,Lung Cancer,Lung Cancer
TP01591,PDCD1;TNF,PDCD1,TNF,Melanoma,Melanoma,Melanoma
TP01592,PDCD1;TNFRSF10B,PDCD1,TNFRSF10B,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01592,PDCD1;TNFRSF10B,PDCD1,TNFRSF10B,Melanoma,Melanoma,Melanoma
TP01594,PDCD1;TNFRSF1B,PDCD1,TNFRSF1B,Lung Cancer,Lung Cancer,Lung Cancer
TP01595,PDCD1;TNFRSF8,PDCD1,TNFRSF8,Lung Cancer,Lung Cancer,Lung Cancer
TP01595,PDCD1;TNFRSF8,PDCD1,TNFRSF8,Melanoma,Melanoma,Melanoma
TP01596,PDCD1;TNFRSF9,PDCD1,TNFRSF9,Lung Cancer,Lung Cancer,Lung Cancer
TP01596,PDCD1;TNFRSF9,PDCD1,TNFRSF9,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01596,PDCD1;TNFRSF9,PDCD1,TNFRSF9,Melanoma,Melanoma,Melanoma
TP01596,PDCD1;TNFRSF9,PDCD1,TNFRSF9,Pancreatic Cancer,Pancreatic Cancer,Pancreatic Cancer
TP01597,PDCD1;TNFSF11,PDCD1,TNFSF11,Melanoma,Melanoma,Melanoma
TP01597,PDCD1;TNFSF11,PDCD1,TNFSF11,Lung Cancer,Lung Cancer,Lung Cancer
TP01598,PDCD1;TNFSF4,PDCD1,TNFSF4,Bladder Cancer,Bladder Cancer,Bladder Cancer
TP01598,PDCD1;TNFSF4,PDCD1,TNFSF4,Kidney Cancer,Kidney Cancer,Kidney Cancer
TP01598,PDCD1;TNFSF4,PDCD1,TNFSF4,Lung Cancer,Lung Cancer,Lung Cancer
TP01598,PDCD1;TNFSF4,PDCD1,TNFSF4,Melanoma,Melanoma,Melanoma
TP01599,PDCD1;TP53,PDCD1,TP53,Lung Cancer,Lung Cancer,Lung Cancer
TP01600,PDCD1;TREM1,PDCD1,TREM1,Lung Cancer,Lung Cancer,Lung Cancer
TP01601,PDCD1;TREM2,PDCD1,TREM2,Lung Cancer,Lung Cancer,Lung Cancer
TP01602,PDCD1;VEGFA,PDCD1,VEGFA,Lung Cancer,Lung Cancer,Lung Cancer
TP01602,PDCD1;VEGFA,PDCD1,VEGFA,Breast Cancer,Breast Cancer,Breast Cancer
TP01602,PDCD1;VEGFA,PDCD1,VEGFA,Liver Cancer,Liver Cancer,Liver Cancer
TP01602,PDCD1;VEGFA,PDCD1,VEGFA,Kidney Cancer,Kidney Cancer,Kidney Cancer
TP01602,PDCD1;VEGFA,PDCD1,VEGFA,Melanoma,Melanoma,Melanoma
TP01602,PDCD1;VEGFA,PDCD1,VEGFA,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01602,PDCD1;VEGFA,PDCD1,VEGFA,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01603,PDCD1;VSIR,PDCD1,VSIR,Lung Cancer,Lung Cancer,Lung Cancer
TP01604,PDCD1;XIAP,PDCD1,XIAP,Lung Cancer,Lung Cancer,Lung Cancer
TP01604,PDCD1;XIAP,PDCD1,XIAP,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01604,PDCD1;XIAP,PDCD1,XIAP,Pancreatic Cancer,Pancreatic Cancer,Pancreatic Cancer
TP01604,PDCD1;XIAP,PDCD1,XIAP,Breast Cancer,Breast Cancer,Breast Cancer
TP01604,PDCD1;XIAP,PDCD1,XIAP,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01605,PDCD1;XPO1,PDCD1,XPO1,Colorectal Cancer,Colorectal Cancer,Colorectal Cancer
TP01605,PDCD1;XPO1,PDCD1,XPO1,Lung Cancer,Lung Cancer,Lung Cancer
TP01605,PDCD1;XPO1,PDCD1,XPO1,Melanoma,Melanoma,Melanoma
TP01609,PIK3CA;PRKCB,PIK3CA,PRKCB,Melanoma,Melanoma,Melanoma
TP01610,PIK3CA;PTK7,PIK3CA,PTK7,Breast Cancer,Breast Cancer,Breast Cancer
TP01626,PTK2;RAF1,PTK2,RAF1,Lung Cancer,Lung Cancer,Lung Cancer
TP01626,PTK2;RAF1,PTK2,RAF1,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01626,PTK2;RAF1,PTK2,RAF1,Pancreatic Cancer,Pancreatic Cancer,Pancreatic Cancer
TP01627,PTPN11;ROS1,PTPN11,ROS1,Lung Cancer,Lung Cancer,Lung Cancer
TP01628,PVRIG;TIGIT,PVRIG,TIGIT,Lung Cancer,Lung Cancer,Lung Cancer
TP01630,TACSTD2;TIGIT,TACSTD2,TIGIT,Lung Cancer,Lung Cancer,Lung Cancer
TP01633,TIGIT;TNFRSF8,TIGIT,TNFRSF8,Lung Cancer,Lung Cancer,Lung Cancer
TP01635,TNFRSF10B;XIAP,TNFRSF10B,XIAP,Ovarian Cancer,Ovarian Cancer,Ovarian Cancer
TP01639,VEGFA;WEE1,VEGFA,WEE1,Lung Cancer,Lung Cancer,Lung Cancer
